"url","Name","Name_link"
"https://www.city-data.com/city/Michigan.html","Clayton, MI",""
"https://www.city-data.com/city/Michigan.html","Clifford, MI",""
"https://www.city-data.com/city/Michigan.html","Climax, MI",""
"https://www.city-data.com/city/Michigan.html","Clinton, MI",""
"https://www.city-data.com/city/Michigan.html","Clio, MI",""
"https://www.city-data.com/city/Michigan.html","Coldwater, MI","https://www.city-data.com/city/Coldwater-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Coleman, MI",""
"https://www.city-data.com/city/Michigan.html","Coloma, MI",""
"https://www.city-data.com/city/Michigan.html","Colon, MI",""
"https://www.city-data.com/city/Michigan.html","Columbiaville",""
"https://www.city-data.com/city/Michigan.html","Comstock Northwest",""
"https://www.city-data.com/city/Michigan.html","Comstock Park","https://www.city-data.com/city/Comstock-Park-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Concord, MI",""
"https://www.city-data.com/city/Michigan.html","Constantine",""
"https://www.city-data.com/city/Michigan.html","Conway, MI",""
"https://www.city-data.com/city/Michigan.html","Coopersville, MI",""
"https://www.city-data.com/city/Michigan.html","Corunna, MI",""
"https://www.city-data.com/city/Michigan.html","Croswell",""
"https://www.city-data.com/city/Michigan.html","Crystal Falls",""
"https://www.city-data.com/city/Michigan.html","Custer, MI",""
"https://www.city-data.com/city/Michigan.html","Cutlerville","https://www.city-data.com/city/Cutlerville-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Daggett",""
"https://www.city-data.com/city/Michigan.html","Dansville, MI",""
"https://www.city-data.com/city/Michigan.html","Davison",""
"https://www.city-data.com/city/Michigan.html","De Tour Village",""
"https://www.city-data.com/city/Michigan.html","De Witt, MI",""
"https://www.city-data.com/city/Michigan.html","Dearborn Heights","https://www.city-data.com/city/Dearborn-Heights-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Dearborn, MI","https://www.city-data.com/city/Dearborn-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Decatur, MI",""
"https://www.city-data.com/city/Michigan.html","Deckerville",""
"https://www.city-data.com/city/Michigan.html","Deerfield, MI",""
"https://www.city-data.com/city/Michigan.html","Delton, MI",""
"https://www.city-data.com/city/Michigan.html","Detroit Beach",""
"https://www.city-data.com/city/Michigan.html","Detroit, MI","https://www.city-data.com/city/Detroit-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Dexter, MI",""
"https://www.city-data.com/city/Michigan.html","Dimondale",""
"https://www.city-data.com/city/Michigan.html","Dollar Bay",""
"https://www.city-data.com/city/Michigan.html","Douglas, MI",""
"https://www.city-data.com/city/Michigan.html","Dowagiac",""
"https://www.city-data.com/city/Michigan.html","Dowling",""
"https://www.city-data.com/city/Michigan.html","Dryden, MI",""
"https://www.city-data.com/city/Michigan.html","Dundee, MI",""
"https://www.city-data.com/city/Michigan.html","Durand, MI",""
"https://www.city-data.com/city/Michigan.html","East Grand Rapids","https://www.city-data.com/city/East-Grand-Rapids-Michigan.html"
"https://www.city-data.com/city/Michigan.html","East Jordan",""
"https://www.city-data.com/city/Michigan.html","East Lansing","https://www.city-data.com/city/East-Lansing-Michigan.html"
"https://www.city-data.com/city/Michigan.html","East Tawas",""
"https://www.city-data.com/city/Michigan.html","Eastlake, MI",""
